año,municipio,geocode,Actividad económica,num_casos
2021,Candelaria,20210101_38011_D02_S005,"Agricultura, ganadería y pesca",2
2021,Candelaria,20210101_38011_D02_S005,Construcción,39
2021,Candelaria,20210101_38011_D02_S005,Industria,35
2021,Candelaria,20210101_38011_D02_S005,No consta,0
2021,Candelaria,20210101_38011_D02_S005,Servicios,685
2021,Fasnia,20210101_38012_D01_S001,"Agricultura, ganadería y pesca",19
2021,Fasnia,20210101_38012_D01_S001,Construcción,50
2021,Fasnia,20210101_38012_D01_S001,Industria,30
2021,Fasnia,20210101_38012_D01_S001,No consta,0
2021,Fasnia,20210101_38012_D01_S001,Servicios,485
2021,Fasnia,20210101_38012_D01_S002,"Agricultura, ganadería y pesca",26
2021,Fasnia,20210101_38012_D01_S002,Construcción,35
2021,Fasnia,20210101_38012_D01_S002,Industria,46
2021,Fasnia,20210101_38012_D01_S002,No consta,0
2021,Fasnia,20210101_38012_D01_S002,Servicios,358
2021,Frontera,20210101_38013_D01_S001,"Agricultura, ganadería y pesca",74
2021,Frontera,20210101_38013_D01_S001,Construcción,68
2021,Frontera,20210101_38013_D01_S001,Industria,28
2021,Frontera,20210101_38013_D01_S001,No consta,2
2021,Frontera,20210101_38013_D01_S001,Servicios,632
2021,Frontera,20210101_38013_D01_S002,"Agricultura, ganadería y pesca",39
2021,Frontera,20210101_38013_D01_S002,Construcción,56
2021,Frontera,20210101_38013_D01_S002,Industria,52
2021,Frontera,20210101_38013_D01_S002,No consta,1
2021,Frontera,20210101_38013_D01_S002,Servicios,564
2021,Fuencaliente de la Palma,20210101_38014_D01_S001,"Agricultura, ganadería y pesca",38
2021,Fuencaliente de la Palma,20210101_38014_D01_S001,Construcción,23
2021,Fuencaliente de la Palma,20210101_38014_D01_S001,Industria,29
2021,Fuencaliente de la Palma,20210101_38014_D01_S001,No consta,1
2021,Fuencaliente de la Palma,20210101_38014_D01_S001,Servicios,286
2021,Fuencaliente de la Palma,20210101_38014_D01_S002,"Agricultura, ganadería y pesca",40
2021,Fuencaliente de la Palma,20210101_38014_D01_S002,Construcción,21
2021,Fuencaliente de la Palma,20210101_38014_D01_S002,Industria,21
2021,Fuencaliente de la Palma,20210101_38014_D01_S002,No consta,1
2021,Fuencaliente de la Palma,20210101_38014_D01_S002,Servicios,228
2021,Garachico,20210101_38015_D01_S001,"Agricultura, ganadería y pesca",45
2021,Garachico,20210101_38015_D01_S001,Construcción,35
2021,Garachico,20210101_38015_D01_S001,Industria,25
2021,Garachico,20210101_38015_D01_S001,No consta,1
2021,Garachico,20210101_38015_D01_S001,Servicios,406
2021,Garachico,20210101_38015_D01_S002,"Agricultura, ganadería y pesca",14
2021,Garachico,20210101_38015_D01_S002,Construcción,6
2021,Garachico,20210101_38015_D01_S002,Industria,6
2021,Garachico,20210101_38015_D01_S002,No consta,1
2021,Garachico,20210101_38015_D01_S002,Servicios,170
2021,Garachico,20210101_38015_D02_S001,"Agricultura, ganadería y pesca",76
2021,Garachico,20210101_38015_D02_S001,Construcción,24
2021,Garachico,20210101_38015_D02_S001,Industria,15
2021,Garachico,20210101_38015_D02_S001,No consta,2
2021,Garachico,20210101_38015_D02_S001,Servicios,340
2021,Garachico,20210101_38015_D02_S002,"Agricultura, ganadería y pesca",31
2021,Garachico,20210101_38015_D02_S002,Construcción,59
2021,Garachico,20210101_38015_D02_S002,Industria,14
2021,Garachico,20210101_38015_D02_S002,No consta,0
2021,Garachico,20210101_38015_D02_S002,Servicios,311
2021,Garafía,20210101_38016_D01_S001,"Agricultura, ganadería y pesca",52
2021,Garafía,20210101_38016_D01_S001,Construcción,49
2021,Garafía,20210101_38016_D01_S001,Industria,18
2021,Garafía,20210101_38016_D01_S001,No consta,0
2021,Garafía,20210101_38016_D01_S001,Servicios,359
2021,Granadilla de Abona,20210101_38017_D01_S001,"Agricultura, ganadería y pesca",16
2021,Granadilla de Abona,20210101_38017_D01_S001,Construcción,30
2021,Granadilla de Abona,20210101_38017_D01_S001,Industria,31
2021,Granadilla de Abona,20210101_38017_D01_S001,No consta,0
2021,Granadilla de Abona,20210101_38017_D01_S001,Servicios,392
2021,Granadilla de Abona,20210101_38017_D01_S002,"Agricultura, ganadería y pesca",15
2021,Granadilla de Abona,20210101_38017_D01_S002,Construcción,23
2021,Granadilla de Abona,20210101_38017_D01_S002,Industria,14
2021,Granadilla de Abona,20210101_38017_D01_S002,No consta,0
2021,Granadilla de Abona,20210101_38017_D01_S002,Servicios,351
2021,Granadilla de Abona,20210101_38017_D01_S003,"Agricultura, ganadería y pesca",47
2021,Granadilla de Abona,20210101_38017_D01_S003,Construcción,89
2021,Granadilla de Abona,20210101_38017_D01_S003,Industria,63
2021,Granadilla de Abona,20210101_38017_D01_S003,No consta,0
2021,Granadilla de Abona,20210101_38017_D01_S003,Servicios,1045
2021,Granadilla de Abona,20210101_38017_D01_S004,"Agricultura, ganadería y pesca",27
2021,Granadilla de Abona,20210101_38017_D01_S004,Construcción,40
2021,Granadilla de Abona,20210101_38017_D01_S004,Industria,35
2021,Granadilla de Abona,20210101_38017_D01_S004,No consta,0
2021,Granadilla de Abona,20210101_38017_D01_S004,Servicios,407
2021,Granadilla de Abona,20210101_38017_D01_S005,"Agricultura, ganadería y pesca",21
2021,Granadilla de Abona,20210101_38017_D01_S005,Construcción,15
2021,Granadilla de Abona,20210101_38017_D01_S005,Industria,32
2021,Granadilla de Abona,20210101_38017_D01_S005,No consta,1
2021,Granadilla de Abona,20210101_38017_D01_S005,Servicios,238
2021,Granadilla de Abona,20210101_38017_D01_S006,"Agricultura, ganadería y pesca",21
2021,Granadilla de Abona,20210101_38017_D01_S006,Construcción,30
2021,Granadilla de Abona,20210101_38017_D01_S006,Industria,26
2021,Granadilla de Abona,20210101_38017_D01_S006,No consta,0
2021,Granadilla de Abona,20210101_38017_D01_S006,Servicios,411
2021,Granadilla de Abona,20210101_38017_D01_S007,"Agricultura, ganadería y pesca",19
2021,Granadilla de Abona,20210101_38017_D01_S007,Construcción,52
2021,Granadilla de Abona,20210101_38017_D01_S007,Industria,45
2021,Granadilla de Abona,20210101_38017_D01_S007,No consta,0
2021,Granadilla de Abona,20210101_38017_D01_S007,Servicios,944
2021,Granadilla de Abona,20210101_38017_D01_S008,"Agricultura, ganadería y pesca",29
2021,Granadilla de Abona,20210101_38017_D01_S008,Construcción,54
2021,Granadilla de Abona,20210101_38017_D01_S008,Industria,19
2021,Granadilla de Abona,20210101_38017_D01_S008,No consta,0
2021,Granadilla de Abona,20210101_38017_D01_S008,Servicios,460
2021,Granadilla de Abona,20210101_38017_D01_S009,"Agricultura, ganadería y pesca",31
2021,Granadilla de Abona,20210101_38017_D01_S009,Construcción,62
2021,Granadilla de Abona,20210101_38017_D01_S009,Industria,57
2021,Granadilla de Abona,20210101_38017_D01_S009,No consta,0
2021,Granadilla de Abona,20210101_38017_D01_S009,Servicios,864
2021,Granadilla de Abona,20210101_38017_D01_S010,"Agricultura, ganadería y pesca",16
2021,Granadilla de Abona,20210101_38017_D01_S010,Construcción,61
2021,Granadilla de Abona,20210101_38017_D01_S010,Industria,45
2021,Granadilla de Abona,20210101_38017_D01_S010,No consta,0
2021,Granadilla de Abona,20210101_38017_D01_S010,Servicios,972
2021,Granadilla de Abona,20210101_38017_D01_S011,"Agricultura, ganadería y pesca",25
2021,Granadilla de Abona,20210101_38017_D01_S011,Construcción,88
2021,Granadilla de Abona,20210101_38017_D01_S011,Industria,39
2021,Granadilla de Abona,20210101_38017_D01_S011,No consta,0
2021,Granadilla de Abona,20210101_38017_D01_S011,Servicios,843
2021,Granadilla de Abona,20210101_38017_D01_S012,"Agricultura, ganadería y pesca",13
2021,Granadilla de Abona,20210101_38017_D01_S012,Construcción,45
2021,Granadilla de Abona,20210101_38017_D01_S012,Industria,23
2021,Granadilla de Abona,20210101_38017_D01_S012,No consta,0
2021,Granadilla de Abona,20210101_38017_D01_S012,Servicios,420
2021,Granadilla de Abona,20210101_38017_D01_S013,"Agricultura, ganadería y pesca",28
2021,Granadilla de Abona,20210101_38017_D01_S013,Construcción,49
2021,Granadilla de Abona,20210101_38017_D01_S013,Industria,36
2021,Granadilla de Abona,20210101_38017_D01_S013,No consta,0
2021,Granadilla de Abona,20210101_38017_D01_S013,Servicios,640
2021,Granadilla de Abona,20210101_38017_D01_S014,"Agricultura, ganadería y pesca",15
2021,Granadilla de Abona,20210101_38017_D01_S014,Construcción,61
2021,Granadilla de Abona,20210101_38017_D01_S014,Industria,37
2021,Granadilla de Abona,20210101_38017_D01_S014,No consta,0
2021,Granadilla de Abona,20210101_38017_D01_S014,Servicios,886
2021,Granadilla de Abona,20210101_38017_D01_S015,"Agricultura, ganadería y pesca",36
2021,Granadilla de Abona,20210101_38017_D01_S015,Construcción,68
2021,Granadilla de Abona,20210101_38017_D01_S015,Industria,24
2021,Granadilla de Abona,20210101_38017_D01_S015,No consta,2
2021,Granadilla de Abona,20210101_38017_D01_S015,Servicios,547
2021,Granadilla de Abona,20210101_38017_D01_S016,"Agricultura, ganadería y pesca",12
2021,Granadilla de Abona,20210101_38017_D01_S016,Construcción,25
2021,Granadilla de Abona,20210101_38017_D01_S016,Industria,17
2021,Granadilla de Abona,20210101_38017_D01_S016,No consta,0
2021,Granadilla de Abona,20210101_38017_D01_S016,Servicios,364
2021,Granadilla de Abona,20210101_38017_D01_S017,"Agricultura, ganadería y pesca",15
2021,Granadilla de Abona,20210101_38017_D01_S017,Construcción,58
2021,Granadilla de Abona,20210101_38017_D01_S017,Industria,27
2021,Granadilla de Abona,20210101_38017_D01_S017,No consta,0
2021,Granadilla de Abona,20210101_38017_D01_S017,Servicios,639
2021,Granadilla de Abona,20210101_38017_D01_S018,"Agricultura, ganadería y pesca",31
2021,Granadilla de Abona,20210101_38017_D01_S018,Construcción,95
2021,Granadilla de Abona,20210101_38017_D01_S018,Industria,45
2021,Granadilla de Abona,20210101_38017_D01_S018,No consta,1
2021,Granadilla de Abona,20210101_38017_D01_S018,Servicios,1362
2021,Granadilla de Abona,20210101_38017_D01_S019,"Agricultura, ganadería y pesca",22
2021,Granadilla de Abona,20210101_38017_D01_S019,Construcción,43
2021,Granadilla de Abona,20210101_38017_D01_S019,Industria,30
2021,Granadilla de Abona,20210101_38017_D01_S019,No consta,1
2021,Granadilla de Abona,20210101_38017_D01_S019,Servicios,533
2021,Granadilla de Abona,20210101_38017_D01_S020,"Agricultura, ganadería y pesca",45
2021,Granadilla de Abona,20210101_38017_D01_S020,Construcción,61
2021,Granadilla de Abona,20210101_38017_D01_S020,Industria,60
2021,Granadilla de Abona,20210101_38017_D01_S020,No consta,0
2021,Granadilla de Abona,20210101_38017_D01_S020,Servicios,872
2021,Granadilla de Abona,20210101_38017_D01_S021,"Agricultura, ganadería y pesca",26
2021,Granadilla de Abona,20210101_38017_D01_S021,Construcción,60
2021,Granadilla de Abona,20210101_38017_D01_S021,Industria,43
2021,Granadilla de Abona,20210101_38017_D01_S021,No consta,1
2021,Granadilla de Abona,20210101_38017_D01_S021,Servicios,880
2021,Granadilla de Abona,20210101_38017_D01_S022,"Agricultura, ganadería y pesca",16
2021,Granadilla de Abona,20210101_38017_D01_S022,Construcción,44
2021,Granadilla de Abona,20210101_38017_D01_S022,Industria,35
2021,Granadilla de Abona,20210101_38017_D01_S022,No consta,0
2021,Granadilla de Abona,20210101_38017_D01_S022,Servicios,712
2021,Granadilla de Abona,20210101_38017_D01_S023,"Agricultura, ganadería y pesca",41
2021,Granadilla de Abona,20210101_38017_D01_S023,Construcción,43
2021,Granadilla de Abona,20210101_38017_D01_S023,Industria,26
2021,Granadilla de Abona,20210101_38017_D01_S023,No consta,0
2021,Granadilla de Abona,20210101_38017_D01_S023,Servicios,602
2021,Granadilla de Abona,20210101_38017_D01_S024,"Agricultura, ganadería y pesca",31
2021,Granadilla de Abona,20210101_38017_D01_S024,Construcción,49
2021,Granadilla de Abona,20210101_38017_D01_S024,Industria,33
2021,Granadilla de Abona,20210101_38017_D01_S024,No consta,0
2021,Granadilla de Abona,20210101_38017_D01_S024,Servicios,748
2021,Granadilla de Abona,20210101_38017_D01_S025,"Agricultura, ganadería y pesca",40
2021,Granadilla de Abona,20210101_38017_D01_S025,Construcción,68
2021,Granadilla de Abona,20210101_38017_D01_S025,Industria,33
2021,Granadilla de Abona,20210101_38017_D01_S025,No consta,0
2021,Granadilla de Abona,20210101_38017_D01_S025,Servicios,622
2021,Granadilla de Abona,20210101_38017_D01_S026,"Agricultura, ganadería y pesca",0
2021,Granadilla de Abona,20210101_38017_D01_S026,Construcción,0
2021,Granadilla de Abona,20210101_38017_D01_S026,Industria,0
2021,Granadilla de Abona,20210101_38017_D01_S026,No consta,0
2021,Granadilla de Abona,20210101_38017_D01_S026,Servicios,0
2021,Granadilla de Abona,20210101_38017_D01_S027,"Agricultura, ganadería y pesca",0
2021,Granadilla de Abona,20210101_38017_D01_S027,Construcción,0
2021,Granadilla de Abona,20210101_38017_D01_S027,Industria,0
2021,Granadilla de Abona,20210101_38017_D01_S027,No consta,0
2021,Granadilla de Abona,20210101_38017_D01_S027,Servicios,0
2021,"Guancha, La",20210101_38018_D01_S001,"Agricultura, ganadería y pesca",16
2021,"Guancha, La",20210101_38018_D01_S001,Construcción,50
2021,"Guancha, La",20210101_38018_D01_S001,Industria,22
2021,"Guancha, La",20210101_38018_D01_S001,No consta,0
2021,"Guancha, La",20210101_38018_D01_S001,Servicios,391
2021,"Guancha, La",20210101_38018_D01_S002,"Agricultura, ganadería y pesca",45
2021,"Guancha, La",20210101_38018_D01_S002,Construcción,67
2021,"Guancha, La",20210101_38018_D01_S002,Industria,22
2021,"Guancha, La",20210101_38018_D01_S002,No consta,0
2021,"Guancha, La",20210101_38018_D01_S002,Servicios,518
2021,"Guancha, La",20210101_38018_D01_S003,"Agricultura, ganadería y pesca",36
2021,"Guancha, La",20210101_38018_D01_S003,Construcción,114
2021,"Guancha, La",20210101_38018_D01_S003,Industria,33
2021,"Guancha, La",20210101_38018_D01_S003,No consta,0
2021,"Guancha, La",20210101_38018_D01_S003,Servicios,671
2021,Guía de Isora,20210101_38019_D01_S001,"Agricultura, ganadería y pesca",46
2021,Guía de Isora,20210101_38019_D01_S001,Construcción,46
2021,Guía de Isora,20210101_38019_D01_S001,Industria,35
2021,Guía de Isora,20210101_38019_D01_S001,No consta,0
2021,Guía de Isora,20210101_38019_D01_S001,Servicios,641
2021,Guía de Isora,20210101_38019_D01_S002,"Agricultura, ganadería y pesca",97
2021,Guía de Isora,20210101_38019_D01_S002,Construcción,61
2021,Guía de Isora,20210101_38019_D01_S002,Industria,27
2021,Guía de Isora,20210101_38019_D01_S002,No consta,0
2021,Guía de Isora,20210101_38019_D01_S002,Servicios,674
2021,Guía de Isora,20210101_38019_D01_S003,"Agricultura, ganadería y pesca",44
2021,Guía de Isora,20210101_38019_D01_S003,Construcción,45
2021,Guía de Isora,20210101_38019_D01_S003,Industria,26
2021,Guía de Isora,20210101_38019_D01_S003,No consta,1
2021,Guía de Isora,20210101_38019_D01_S003,Servicios,579
2021,Guía de Isora,20210101_38019_D01_S004,"Agricultura, ganadería y pesca",115
2021,Guía de Isora,20210101_38019_D01_S004,Construcción,41
2021,Guía de Isora,20210101_38019_D01_S004,Industria,23
2021,Guía de Isora,20210101_38019_D01_S004,No consta,0
2021,Guía de Isora,20210101_38019_D01_S004,Servicios,737
2021,Guía de Isora,20210101_38019_D01_S005,"Agricultura, ganadería y pesca",98
2021,Guía de Isora,20210101_38019_D01_S005,Construcción,51
2021,Guía de Isora,20210101_38019_D01_S005,Industria,16
2021,Guía de Isora,20210101_38019_D01_S005,No consta,0
2021,Guía de Isora,20210101_38019_D01_S005,Servicios,844
2021,Guía de Isora,20210101_38019_D01_S007,"Agricultura, ganadería y pesca",86
2021,Guía de Isora,20210101_38019_D01_S007,Construcción,50
2021,Guía de Isora,20210101_38019_D01_S007,Industria,16
2021,Guía de Isora,20210101_38019_D01_S007,No consta,0
2021,Guía de Isora,20210101_38019_D01_S007,Servicios,442
2021,Guía de Isora,20210101_38019_D01_S008,"Agricultura, ganadería y pesca",112
2021,Guía de Isora,20210101_38019_D01_S008,Construcción,37
2021,Guía de Isora,20210101_38019_D01_S008,Industria,15
2021,Guía de Isora,20210101_38019_D01_S008,No consta,0
2021,Guía de Isora,20210101_38019_D01_S008,Servicios,573
2021,Guía de Isora,20210101_38019_D01_S009,"Agricultura, ganadería y pesca",59
2021,Guía de Isora,20210101_38019_D01_S009,Construcción,50
2021,Guía de Isora,20210101_38019_D01_S009,Industria,25
2021,Guía de Isora,20210101_38019_D01_S009,No consta,0
2021,Guía de Isora,20210101_38019_D01_S009,Servicios,580
2021,Guía de Isora,20210101_38019_D01_S010,"Agricultura, ganadería y pesca",90
2021,Guía de Isora,20210101_38019_D01_S010,Construcción,61
2021,Guía de Isora,20210101_38019_D01_S010,Industria,21
2021,Guía de Isora,20210101_38019_D01_S010,No consta,0
2021,Guía de Isora,20210101_38019_D01_S010,Servicios,908
2021,Guía de Isora,20210101_38019_D01_S011,"Agricultura, ganadería y pesca",38
2021,Guía de Isora,20210101_38019_D01_S011,Construcción,40
2021,Guía de Isora,20210101_38019_D01_S011,Industria,38
2021,Guía de Isora,20210101_38019_D01_S011,No consta,0
2021,Guía de Isora,20210101_38019_D01_S011,Servicios,570
2021,Güímar,20210101_38020_D01_S001,"Agricultura, ganadería y pesca",20
2021,Güímar,20210101_38020_D01_S001,Construcción,28
2021,Güímar,20210101_38020_D01_S001,Industria,30
2021,Güímar,20210101_38020_D01_S001,No consta,0
2021,Güímar,20210101_38020_D01_S001,Servicios,395
2021,Güímar,20210101_38020_D01_S002,"Agricultura, ganadería y pesca",25
2021,Güímar,20210101_38020_D01_S002,Construcción,49
2021,Güímar,20210101_38020_D01_S002,Industria,48
2021,Güímar,20210101_38020_D01_S002,No consta,0
2021,Güímar,20210101_38020_D01_S002,Servicios,530
2021,Güímar,20210101_38020_D01_S003,"Agricultura, ganadería y pesca",31
2021,Güímar,20210101_38020_D01_S003,Construcción,49
2021,Güímar,20210101_38020_D01_S003,Industria,56
2021,Güímar,20210101_38020_D01_S003,No consta,0
2021,Güímar,20210101_38020_D01_S003,Servicios,699
2021,Güímar,20210101_38020_D01_S004,"Agricultura, ganadería y pesca",100
2021,Güímar,20210101_38020_D01_S004,Construcción,33
2021,Güímar,20210101_38020_D01_S004,Industria,30
2021,Güímar,20210101_38020_D01_S004,No consta,0
2021,Güímar,20210101_38020_D01_S004,Servicios,393
2021,Güímar,20210101_38020_D01_S005,"Agricultura, ganadería y pesca",7
2021,Güímar,20210101_38020_D01_S005,Construcción,11
2021,Güímar,20210101_38020_D01_S005,Industria,20
2021,Güímar,20210101_38020_D01_S005,No consta,0
2021,Güímar,20210101_38020_D01_S005,Servicios,179
2021,Güímar,20210101_38020_D01_S006,"Agricultura, ganadería y pesca",10
2021,Güímar,20210101_38020_D01_S006,Construcción,32
2021,Güímar,20210101_38020_D01_S006,Industria,24
2021,Güímar,20210101_38020_D01_S006,No consta,0
2021,Güímar,20210101_38020_D01_S006,Servicios,281
2021,Güímar,20210101_38020_D01_S007,"Agricultura, ganadería y pesca",31
2021,Güímar,20210101_38020_D01_S007,Construcción,72
2021,Güímar,20210101_38020_D01_S007,Industria,53
2021,Güímar,20210101_38020_D01_S007,No consta,0
2021,Güímar,20210101_38020_D01_S007,Servicios,819
2021,Güímar,20210101_38020_D01_S008,"Agricultura, ganadería y pesca",11
2021,Güímar,20210101_38020_D01_S008,Construcción,33
2021,Güímar,20210101_38020_D01_S008,Industria,31
2021,Güímar,20210101_38020_D01_S008,No consta,0
2021,Güímar,20210101_38020_D01_S008,Servicios,262
2021,Güímar,20210101_38020_D01_S009,"Agricultura, ganadería y pesca",20
