año,municipio,geocode,ocupacion,num_casos
2022,San Miguel de Abona,20220101_38035_D01_S005,Trabajadores cualificados y oficiales/operarios de nivel bajo,222
2022,San Miguel de Abona,20220101_38035_D01_S006,Directores/gerentes y profesionales/técnicos de nivel medio o alto,81
2022,San Miguel de Abona,20220101_38035_D01_S006,No consta,35
2022,San Miguel de Abona,20220101_38035_D01_S006,Ocupaciones elementales,157
2022,San Miguel de Abona,20220101_38035_D01_S006,Trabajadores cualificados y oficiales/operarios de nivel bajo,394
2022,San Miguel de Abona,20220101_38035_D01_S007,Directores/gerentes y profesionales/técnicos de nivel medio o alto,234
2022,San Miguel de Abona,20220101_38035_D01_S007,No consta,52
2022,San Miguel de Abona,20220101_38035_D01_S007,Ocupaciones elementales,111
2022,San Miguel de Abona,20220101_38035_D01_S007,Trabajadores cualificados y oficiales/operarios de nivel bajo,568
2022,San Miguel de Abona,20220101_38035_D01_S008,Directores/gerentes y profesionales/técnicos de nivel medio o alto,277
2022,San Miguel de Abona,20220101_38035_D01_S008,No consta,43
2022,San Miguel de Abona,20220101_38035_D01_S008,Ocupaciones elementales,109
2022,San Miguel de Abona,20220101_38035_D01_S008,Trabajadores cualificados y oficiales/operarios de nivel bajo,653
2022,San Miguel de Abona,20220101_38035_D01_S009,Directores/gerentes y profesionales/técnicos de nivel medio o alto,137
2022,San Miguel de Abona,20220101_38035_D01_S009,No consta,39
2022,San Miguel de Abona,20220101_38035_D01_S009,Ocupaciones elementales,236
2022,San Miguel de Abona,20220101_38035_D01_S009,Trabajadores cualificados y oficiales/operarios de nivel bajo,576
2022,San Sebastián de la Gomera,20220101_38036_D01_S001,Directores/gerentes y profesionales/técnicos de nivel medio o alto,460
2022,San Sebastián de la Gomera,20220101_38036_D01_S001,No consta,55
2022,San Sebastián de la Gomera,20220101_38036_D01_S001,Ocupaciones elementales,154
2022,San Sebastián de la Gomera,20220101_38036_D01_S001,Trabajadores cualificados y oficiales/operarios de nivel bajo,561
2022,San Sebastián de la Gomera,20220101_38036_D01_S002,Directores/gerentes y profesionales/técnicos de nivel medio o alto,189
2022,San Sebastián de la Gomera,20220101_38036_D01_S002,No consta,46
2022,San Sebastián de la Gomera,20220101_38036_D01_S002,Ocupaciones elementales,133
2022,San Sebastián de la Gomera,20220101_38036_D01_S002,Trabajadores cualificados y oficiales/operarios de nivel bajo,439
2022,San Sebastián de la Gomera,20220101_38036_D01_S003,Directores/gerentes y profesionales/técnicos de nivel medio o alto,84
2022,San Sebastián de la Gomera,20220101_38036_D01_S003,No consta,11
2022,San Sebastián de la Gomera,20220101_38036_D01_S003,Ocupaciones elementales,51
2022,San Sebastián de la Gomera,20220101_38036_D01_S003,Trabajadores cualificados y oficiales/operarios de nivel bajo,165
2022,San Sebastián de la Gomera,20220101_38036_D01_S005,Directores/gerentes y profesionales/técnicos de nivel medio o alto,258
2022,San Sebastián de la Gomera,20220101_38036_D01_S005,No consta,45
2022,San Sebastián de la Gomera,20220101_38036_D01_S005,Ocupaciones elementales,142
2022,San Sebastián de la Gomera,20220101_38036_D01_S005,Trabajadores cualificados y oficiales/operarios de nivel bajo,416
2022,San Sebastián de la Gomera,20220101_38036_D01_S006,Directores/gerentes y profesionales/técnicos de nivel medio o alto,199
2022,San Sebastián de la Gomera,20220101_38036_D01_S006,No consta,27
2022,San Sebastián de la Gomera,20220101_38036_D01_S006,Ocupaciones elementales,74
2022,San Sebastián de la Gomera,20220101_38036_D01_S006,Trabajadores cualificados y oficiales/operarios de nivel bajo,263
2022,San Sebastián de la Gomera,20220101_38036_D01_S007,Directores/gerentes y profesionales/técnicos de nivel medio o alto,75
2022,San Sebastián de la Gomera,20220101_38036_D01_S007,No consta,11
2022,San Sebastián de la Gomera,20220101_38036_D01_S007,Ocupaciones elementales,87
2022,San Sebastián de la Gomera,20220101_38036_D01_S007,Trabajadores cualificados y oficiales/operarios de nivel bajo,192
2022,Santa Cruz de Tenerife,20220101_38038_D01_S001,Directores/gerentes y profesionales/técnicos de nivel medio o alto,384
2022,Santa Cruz de Tenerife,20220101_38038_D01_S001,No consta,37
2022,Santa Cruz de Tenerife,20220101_38038_D01_S001,Ocupaciones elementales,24
2022,Santa Cruz de Tenerife,20220101_38038_D01_S001,Trabajadores cualificados y oficiales/operarios de nivel bajo,203
2022,Santa Cruz de Tenerife,20220101_38038_D01_S002,Directores/gerentes y profesionales/técnicos de nivel medio o alto,191
2022,Santa Cruz de Tenerife,20220101_38038_D01_S002,No consta,29
2022,Santa Cruz de Tenerife,20220101_38038_D01_S002,Ocupaciones elementales,37
2022,Santa Cruz de Tenerife,20220101_38038_D01_S002,Trabajadores cualificados y oficiales/operarios de nivel bajo,147
2022,Santa Cruz de Tenerife,20220101_38038_D01_S003,Directores/gerentes y profesionales/técnicos de nivel medio o alto,301
2022,Santa Cruz de Tenerife,20220101_38038_D01_S003,No consta,43
2022,Santa Cruz de Tenerife,20220101_38038_D01_S003,Ocupaciones elementales,29
2022,Santa Cruz de Tenerife,20220101_38038_D01_S003,Trabajadores cualificados y oficiales/operarios de nivel bajo,252
2022,Santa Cruz de Tenerife,20220101_38038_D01_S004,Directores/gerentes y profesionales/técnicos de nivel medio o alto,273
2022,Santa Cruz de Tenerife,20220101_38038_D01_S004,No consta,28
2022,Santa Cruz de Tenerife,20220101_38038_D01_S004,Ocupaciones elementales,20
2022,Santa Cruz de Tenerife,20220101_38038_D01_S004,Trabajadores cualificados y oficiales/operarios de nivel bajo,170
2022,Santa Cruz de Tenerife,20220101_38038_D01_S006,Directores/gerentes y profesionales/técnicos de nivel medio o alto,423
2022,Santa Cruz de Tenerife,20220101_38038_D01_S006,No consta,37
2022,Santa Cruz de Tenerife,20220101_38038_D01_S006,Ocupaciones elementales,49
2022,Santa Cruz de Tenerife,20220101_38038_D01_S006,Trabajadores cualificados y oficiales/operarios de nivel bajo,307
2022,Santa Cruz de Tenerife,20220101_38038_D01_S007,Directores/gerentes y profesionales/técnicos de nivel medio o alto,170
2022,Santa Cruz de Tenerife,20220101_38038_D01_S007,No consta,17
2022,Santa Cruz de Tenerife,20220101_38038_D01_S007,Ocupaciones elementales,12
2022,Santa Cruz de Tenerife,20220101_38038_D01_S007,Trabajadores cualificados y oficiales/operarios de nivel bajo,113
2022,Santa Cruz de Tenerife,20220101_38038_D01_S008,Directores/gerentes y profesionales/técnicos de nivel medio o alto,577
2022,Santa Cruz de Tenerife,20220101_38038_D01_S008,No consta,58
2022,Santa Cruz de Tenerife,20220101_38038_D01_S008,Ocupaciones elementales,20
2022,Santa Cruz de Tenerife,20220101_38038_D01_S008,Trabajadores cualificados y oficiales/operarios de nivel bajo,221
2022,Santa Cruz de Tenerife,20220101_38038_D01_S009,Directores/gerentes y profesionales/técnicos de nivel medio o alto,284
2022,Santa Cruz de Tenerife,20220101_38038_D01_S009,No consta,20
2022,Santa Cruz de Tenerife,20220101_38038_D01_S009,Ocupaciones elementales,7
2022,Santa Cruz de Tenerife,20220101_38038_D01_S009,Trabajadores cualificados y oficiales/operarios de nivel bajo,128
2022,Santa Cruz de Tenerife,20220101_38038_D01_S010,Directores/gerentes y profesionales/técnicos de nivel medio o alto,409
2022,Santa Cruz de Tenerife,20220101_38038_D01_S010,No consta,36
2022,Santa Cruz de Tenerife,20220101_38038_D01_S010,Ocupaciones elementales,23
2022,Santa Cruz de Tenerife,20220101_38038_D01_S010,Trabajadores cualificados y oficiales/operarios de nivel bajo,176
2022,Santa Cruz de Tenerife,20220101_38038_D01_S011,Directores/gerentes y profesionales/técnicos de nivel medio o alto,265
2022,Santa Cruz de Tenerife,20220101_38038_D01_S011,No consta,17
2022,Santa Cruz de Tenerife,20220101_38038_D01_S011,Ocupaciones elementales,12
2022,Santa Cruz de Tenerife,20220101_38038_D01_S011,Trabajadores cualificados y oficiales/operarios de nivel bajo,108
2022,Santa Cruz de Tenerife,20220101_38038_D01_S012,Directores/gerentes y profesionales/técnicos de nivel medio o alto,585
2022,Santa Cruz de Tenerife,20220101_38038_D01_S012,No consta,43
2022,Santa Cruz de Tenerife,20220101_38038_D01_S012,Ocupaciones elementales,10
2022,Santa Cruz de Tenerife,20220101_38038_D01_S012,Trabajadores cualificados y oficiales/operarios de nivel bajo,171
2022,Santa Cruz de Tenerife,20220101_38038_D02_S001,Directores/gerentes y profesionales/técnicos de nivel medio o alto,267
2022,Santa Cruz de Tenerife,20220101_38038_D02_S001,No consta,24
2022,Santa Cruz de Tenerife,20220101_38038_D02_S001,Ocupaciones elementales,17
2022,Santa Cruz de Tenerife,20220101_38038_D02_S001,Trabajadores cualificados y oficiales/operarios de nivel bajo,183
2022,Santa Cruz de Tenerife,20220101_38038_D02_S002,Directores/gerentes y profesionales/técnicos de nivel medio o alto,212
2022,Santa Cruz de Tenerife,20220101_38038_D02_S002,No consta,24
2022,Santa Cruz de Tenerife,20220101_38038_D02_S002,Ocupaciones elementales,11
2022,Santa Cruz de Tenerife,20220101_38038_D02_S002,Trabajadores cualificados y oficiales/operarios de nivel bajo,138
2022,Santa Cruz de Tenerife,20220101_38038_D02_S003,Directores/gerentes y profesionales/técnicos de nivel medio o alto,320
2022,Santa Cruz de Tenerife,20220101_38038_D02_S003,No consta,24
2022,Santa Cruz de Tenerife,20220101_38038_D02_S003,Ocupaciones elementales,23
2022,Santa Cruz de Tenerife,20220101_38038_D02_S003,Trabajadores cualificados y oficiales/operarios de nivel bajo,215
2022,Santa Cruz de Tenerife,20220101_38038_D02_S004,Directores/gerentes y profesionales/técnicos de nivel medio o alto,213
2022,Santa Cruz de Tenerife,20220101_38038_D02_S004,No consta,13
2022,Santa Cruz de Tenerife,20220101_38038_D02_S004,Ocupaciones elementales,19
2022,Santa Cruz de Tenerife,20220101_38038_D02_S004,Trabajadores cualificados y oficiales/operarios de nivel bajo,99
2022,Santa Cruz de Tenerife,20220101_38038_D02_S005,Directores/gerentes y profesionales/técnicos de nivel medio o alto,398
2022,Santa Cruz de Tenerife,20220101_38038_D02_S005,No consta,30
2022,Santa Cruz de Tenerife,20220101_38038_D02_S005,Ocupaciones elementales,26
2022,Santa Cruz de Tenerife,20220101_38038_D02_S005,Trabajadores cualificados y oficiales/operarios de nivel bajo,215
2022,Santa Cruz de Tenerife,20220101_38038_D02_S006,Directores/gerentes y profesionales/técnicos de nivel medio o alto,388
2022,Santa Cruz de Tenerife,20220101_38038_D02_S006,No consta,36
2022,Santa Cruz de Tenerife,20220101_38038_D02_S006,Ocupaciones elementales,34
2022,Santa Cruz de Tenerife,20220101_38038_D02_S006,Trabajadores cualificados y oficiales/operarios de nivel bajo,239
2022,Santa Cruz de Tenerife,20220101_38038_D02_S007,Directores/gerentes y profesionales/técnicos de nivel medio o alto,209
2022,Santa Cruz de Tenerife,20220101_38038_D02_S007,No consta,16
2022,Santa Cruz de Tenerife,20220101_38038_D02_S007,Ocupaciones elementales,10
2022,Santa Cruz de Tenerife,20220101_38038_D02_S007,Trabajadores cualificados y oficiales/operarios de nivel bajo,95
2022,Santa Cruz de Tenerife,20220101_38038_D02_S008,Directores/gerentes y profesionales/técnicos de nivel medio o alto,276
2022,Santa Cruz de Tenerife,20220101_38038_D02_S008,No consta,25
2022,Santa Cruz de Tenerife,20220101_38038_D02_S008,Ocupaciones elementales,18
2022,Santa Cruz de Tenerife,20220101_38038_D02_S008,Trabajadores cualificados y oficiales/operarios de nivel bajo,176
2022,Santa Cruz de Tenerife,20220101_38038_D02_S009,Directores/gerentes y profesionales/técnicos de nivel medio o alto,392
2022,Santa Cruz de Tenerife,20220101_38038_D02_S009,No consta,44
2022,Santa Cruz de Tenerife,20220101_38038_D02_S009,Ocupaciones elementales,41
2022,Santa Cruz de Tenerife,20220101_38038_D02_S009,Trabajadores cualificados y oficiales/operarios de nivel bajo,262
2022,Santa Cruz de Tenerife,20220101_38038_D03_S001,Directores/gerentes y profesionales/técnicos de nivel medio o alto,907
2022,Santa Cruz de Tenerife,20220101_38038_D03_S001,No consta,64
2022,Santa Cruz de Tenerife,20220101_38038_D03_S001,Ocupaciones elementales,27
2022,Santa Cruz de Tenerife,20220101_38038_D03_S001,Trabajadores cualificados y oficiales/operarios de nivel bajo,433
2022,Santa Cruz de Tenerife,20220101_38038_D03_S002,Directores/gerentes y profesionales/técnicos de nivel medio o alto,179
2022,Santa Cruz de Tenerife,20220101_38038_D03_S002,No consta,27
2022,Santa Cruz de Tenerife,20220101_38038_D03_S002,Ocupaciones elementales,19
2022,Santa Cruz de Tenerife,20220101_38038_D03_S002,Trabajadores cualificados y oficiales/operarios de nivel bajo,168
2022,Santa Cruz de Tenerife,20220101_38038_D03_S003,Directores/gerentes y profesionales/técnicos de nivel medio o alto,318
2022,Santa Cruz de Tenerife,20220101_38038_D03_S003,No consta,23
2022,Santa Cruz de Tenerife,20220101_38038_D03_S003,Ocupaciones elementales,39
2022,Santa Cruz de Tenerife,20220101_38038_D03_S003,Trabajadores cualificados y oficiales/operarios de nivel bajo,230
2022,Santa Cruz de Tenerife,20220101_38038_D03_S004,Directores/gerentes y profesionales/técnicos de nivel medio o alto,105
2022,Santa Cruz de Tenerife,20220101_38038_D03_S004,No consta,12
2022,Santa Cruz de Tenerife,20220101_38038_D03_S004,Ocupaciones elementales,28
2022,Santa Cruz de Tenerife,20220101_38038_D03_S004,Trabajadores cualificados y oficiales/operarios de nivel bajo,123
2022,Santa Cruz de Tenerife,20220101_38038_D03_S005,Directores/gerentes y profesionales/técnicos de nivel medio o alto,234
2022,Santa Cruz de Tenerife,20220101_38038_D03_S005,No consta,24
2022,Santa Cruz de Tenerife,20220101_38038_D03_S005,Ocupaciones elementales,54
2022,Santa Cruz de Tenerife,20220101_38038_D03_S005,Trabajadores cualificados y oficiales/operarios de nivel bajo,248
2022,Santa Cruz de Tenerife,20220101_38038_D03_S006,Directores/gerentes y profesionales/técnicos de nivel medio o alto,185
2022,Santa Cruz de Tenerife,20220101_38038_D03_S006,No consta,9
2022,Santa Cruz de Tenerife,20220101_38038_D03_S006,Ocupaciones elementales,14
2022,Santa Cruz de Tenerife,20220101_38038_D03_S006,Trabajadores cualificados y oficiales/operarios de nivel bajo,83
2022,Santa Cruz de Tenerife,20220101_38038_D03_S007,Directores/gerentes y profesionales/técnicos de nivel medio o alto,122
2022,Santa Cruz de Tenerife,20220101_38038_D03_S007,No consta,28
2022,Santa Cruz de Tenerife,20220101_38038_D03_S007,Ocupaciones elementales,34
2022,Santa Cruz de Tenerife,20220101_38038_D03_S007,Trabajadores cualificados y oficiales/operarios de nivel bajo,188
2022,Santa Cruz de Tenerife,20220101_38038_D03_S008,Directores/gerentes y profesionales/técnicos de nivel medio o alto,217
2022,Santa Cruz de Tenerife,20220101_38038_D03_S008,No consta,23
2022,Santa Cruz de Tenerife,20220101_38038_D03_S008,Ocupaciones elementales,19
2022,Santa Cruz de Tenerife,20220101_38038_D03_S008,Trabajadores cualificados y oficiales/operarios de nivel bajo,198
2022,Santa Cruz de Tenerife,20220101_38038_D03_S009,Directores/gerentes y profesionales/técnicos de nivel medio o alto,307
2022,Santa Cruz de Tenerife,20220101_38038_D03_S009,No consta,23
2022,Santa Cruz de Tenerife,20220101_38038_D03_S009,Ocupaciones elementales,36
2022,Santa Cruz de Tenerife,20220101_38038_D03_S009,Trabajadores cualificados y oficiales/operarios de nivel bajo,195
2022,Santa Cruz de Tenerife,20220101_38038_D03_S010,Directores/gerentes y profesionales/técnicos de nivel medio o alto,141
2022,Santa Cruz de Tenerife,20220101_38038_D03_S010,No consta,17
2022,Santa Cruz de Tenerife,20220101_38038_D03_S010,Ocupaciones elementales,31
2022,Santa Cruz de Tenerife,20220101_38038_D03_S010,Trabajadores cualificados y oficiales/operarios de nivel bajo,165
2022,Santa Cruz de Tenerife,20220101_38038_D03_S011,Directores/gerentes y profesionales/técnicos de nivel medio o alto,315
2022,Santa Cruz de Tenerife,20220101_38038_D03_S011,No consta,16
2022,Santa Cruz de Tenerife,20220101_38038_D03_S011,Ocupaciones elementales,26
2022,Santa Cruz de Tenerife,20220101_38038_D03_S011,Trabajadores cualificados y oficiales/operarios de nivel bajo,139
2022,Santa Cruz de Tenerife,20220101_38038_D03_S013,Directores/gerentes y profesionales/técnicos de nivel medio o alto,246
2022,Santa Cruz de Tenerife,20220101_38038_D03_S013,No consta,21
2022,Santa Cruz de Tenerife,20220101_38038_D03_S013,Ocupaciones elementales,30
2022,Santa Cruz de Tenerife,20220101_38038_D03_S013,Trabajadores cualificados y oficiales/operarios de nivel bajo,219
